"id","formula_masters_id","sline_id","sob_master_id","step_number","parent","bmr_show","sub_line_number","step_type","test_method","text_detail","specification","created_at","updated_at"
"3953","MF2407006","10","SOB001","6","","1","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","0.98","","2024-07-08 04:56:01"
"3954","MF2407006","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","-","",""
"3955","MF2407007","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เนื้อครีมเหลว","","2024-07-17 02:23:55"
"3956","MF2407007","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","กึ่งแข็งกึ่งเหลว","","2024-07-17 02:24:00"
"3957","MF2407007","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","ทึบแสง","","2024-07-17 02:24:01"
"3958","MF2407007","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","สีขาว","","2024-07-17 02:24:07"
"3959","MF2407007","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","","2024-07-17 02:24:08"
"3960","MF2407007","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","ไม่มีกลิ่น","",""
"3961","MF2407007","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","สัมผัสนุ่มลื่นคล้ายซิลิโคน กันน้ำ","","2024-07-17 02:24:17"
"3962","MF2407007","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","6.5-7.5","","2024-07-17 02:24:21"
"3963","MF2407007","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","Rotor3, 6rpm","","2024-07-17 02:24:26"
"3964","MF2407007","10","SOB001","6","","1","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","1.0","","2024-07-17 02:24:30"
"3965","MF2407007","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","-","",""
"3966","MF2407008","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เซรั่ม","",""
"3967","MF2407008","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","ของเหลว","",""
"3968","MF2407008","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","","",""
"3969","MF2407008","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","ไม่มีสี","",""
"3970","MF2407008","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","","",""
"3971","MF2407008","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","ไม่มีกลิ่น","",""
"3972","MF2407008","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","สัมผัสลื่น","",""
"3973","MF2407008","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","-","",""
"3974","MF2407008","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","-","",""
"3975","MF2407008","10","SOB001","6","","1","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","-","",""
"3976","MF2407008","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","-","",""
"3977","MF2407009","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เนื้อครีม","","2024-07-25 10:51:24"
"3978","MF2407009","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","หลังทำเสร็จทันที : เนื้อครีม กึ่งแข็ง กึ่งเหลว หลังเซ็ทตัว (3-4 วัน) : เนื้อครีมหนืด ไม่ไหล","","2024-07-25 10:51:29"
"3979","MF2407009","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","ทึบแสง","","2024-07-25 10:51:31"
"3980","MF2407009","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","ขาว","","2024-07-25 10:51:42"
"3981","MF2407009","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","","2024-07-25 10:51:44"
"3982","MF2407009","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","กลิ่นเฉพาะตัว","","2024-07-25 10:51:50"
"3983","MF2407009","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","เนื้อครีมหนืด เกลี่ยง่าย","","2024-07-25 10:51:54"
"3984","MF2407009","8","SOB001","4","","1","4","0","pH meter","ความเป็นกรด-เบส (pH)","3.00-4.00","","2024-07-25 10:52:39"
"3985","MF2407009","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","Overnight , rotor4 , 6 rpm 34,532 - 51,799 mPa.s","","2024-07-25 10:52:08"
"3986","MF2407009","10","SOB001","6","","1","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","1.00","","2024-07-25 10:52:11"
"3987","MF2407009","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","95.00","","2024-07-25 10:52:17"
"3988","MF2407010","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","ครีม","","2024-08-26 02:49:08"
"3989","MF2407010","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","กึ่งแข็งกึ่งเหลว","","2024-08-26 02:49:16"
"3990","MF2407010","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","ทึบแสง","","2024-08-26 02:49:17"
"3991","MF2407010","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","ไม่มีสี","",""
"3992","MF2407010","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","","2024-08-26 02:49:19"
"3993","MF2407010","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","RCF00020	Tea Tree Oil Organic","","2024-08-26 02:49:37"
"3994","MF2407010","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","สัมผัสลื่นมือ เมื่อโดนน้ำจะเกิดฟอง","","2024-08-26 02:50:02"
"3995","MF2407010","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","5.5-6.00 (5.62)","","2024-08-26 02:54:53"
"3996","MF2407010","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","S4, 6rpm  > 95000 mPa.s","","2024-08-26 02:53:24"
"3997","MF2407010","10","SOB001","6","","1","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","1.00","","2024-08-26 02:50:58"
"3998","MF2407010","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","-","",""
"3999","MF2407011","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","น้ำมัน","","2024-07-30 02:19:56"
"4000","MF2407011","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","ของเหลว","",""
"4001","MF2407011","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","โปร่งใส","","2024-07-30 02:19:59"
"4002","MF2407011","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","สีเหลืองเข้ม","","2024-07-30 02:20:05"
"4003","MF2407011","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","","2024-07-30 02:20:06"
"4004","MF2407011","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","Dream in Vegas","","2024-07-30 02:20:13"
"4005","MF2407011","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","สัมผัสลื่น,มัน","","2024-07-30 02:20:26"
"4006","MF2407011","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","ไม่สามารถวัดได้","","2024-07-30 02:20:34"
"4007","MF2407011","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","-","",""
"4008","MF2407011","10","SOB001","6","","1","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","0.97","","2024-07-30 02:21:24"
"4009","MF2407011","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","-","",""
"4014","MF2407012","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","น้ำมัน","","2024-07-30 02:37:21"
"4015","MF2407012","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","ของเหลว","",""
"4016","MF2407012","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","โปร่งใส","","2024-07-30 02:37:22"
"4017","MF2407012","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","สีเหลืองเข้ม","","2024-07-30 02:37:26"
"4018","MF2407012","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","","2024-07-30 02:37:27"
"4019","MF2407012","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","CCOO","","2024-07-30 02:37:35"
"4020","MF2407012","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","สัมผัสลื่น,มัน","","2024-07-30 02:37:39"
"4021","MF2407012","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","ไม่สามารถวัดได้","","2024-07-30 02:37:44"
