"id","formula_masters_id","topic_masters_id","registration_document_id","product_code","bmr_lot","bmr_dom","bmr_pamount","bmr_ind","record_status","month_number","batch_size","theoretical_yield","theoretical_yield_percent","standard_yield","standard_yield_percent","actual_yield","actual_yield_percent","lost_the_mixing_process","lost_the_mixing_process_percent","text_note1","year_number","users_id","document_statuses_id","created_at","updated_at"
"3353","MF2501003","2","FM-PD-09","ICG150","ICG150L01B05","01/24/2025","90.6400","01/24/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 88.00 kg. + loss 3.00 % (2.64  kg.) = จำนวนที่ต้องการ 90.64 kg.","2025","19","2","2025-01-20 04:55:46","2025-01-20 04:55:56"
"3354","MF2501003","2","FM-PD-09","ICG150","ICG150L01B06","01/24/2025","90.6400","01/24/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 88.00 kg. + loss 3.00 % (2.64  kg.) = จำนวนที่ต้องการ 90.64 kg.","2025","19","2","2025-01-20 04:56:19","2025-01-20 04:56:22"
"3355","MF2301023","2","FM-PD-09","YCN120","YCN120L02B19","01/22/2025","93.9800","01/22/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.20 % (2.20 kg.) = จำนวนที่ต้องการ 102.20 kg.","2025","19","2","2025-01-20 06:54:52","2025-01-20 06:55:11"
"3356","MF2301023","2","FM-PD-09","YCN120","YCN120L02B20","01/22/2025","93.9800","01/22/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.20 % (2.20 kg.) = จำนวนที่ต้องการ 102.20 kg.","2025","19","2","2025-01-20 06:55:42","2025-01-20 06:55:46"
"3357","MF2301023","2","FM-PD-09","YCN120","YCN120L02B21","01/22/2025","93.9800","01/22/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.20 % (2.20 kg.) = จำนวนที่ต้องการ 102.20 kg.","2025","19","2","2025-01-20 06:56:03","2025-01-20 06:56:07"
"3358","MF2301023","2","FM-PD-09","YCN120","YCN120L02B22","01/22/2025","93.9800","01/22/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 100.00 kg. + loss 2.20 % (2.20 kg.) = จำนวนที่ต้องการ 102.20 kg.","2025","19","2","2025-01-20 06:56:45","2025-01-20 06:56:50"
"3359","MF2501003","2","FM-PD-09","ICG150","ICG150L01B02","01/24/2025","86.3400","01/24/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 83.83 kg. + loss 3.00 % (2.51  kg.) = จำนวนที่ต้องการ 86.34 kg.","2025","19","2","2025-01-22 02:31:30","2025-01-22 02:32:42"
"3360","MF2501003","2","FM-PD-09","ICG150","ICG150L01B03","01/24/2025","86.3400","01/24/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 83.83 kg. + loss 3.00 % (2.51  kg.) = จำนวนที่ต้องการ 86.34 kg.","2025","19","2","2025-01-22 02:33:03","2025-01-22 02:33:06"
"3361","MF2501003","2","FM-PD-09","ICG150","ICG150L01B04","01/24/2025","86.3400","01/24/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 83.83 kg. + loss 3.00 % (2.51  kg.) = จำนวนที่ต้องการ 86.34 kg.","2025","19","2","2025-01-22 02:33:41","2025-01-22 02:33:50"
"3362","MF2501003","2","FM-PD-09","ICG150","ICG150L01B05","01/24/2025","86.3400","01/24/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 83.83 kg. + loss 3.00 % (2.51  kg.) = จำนวนที่ต้องการ 86.34 kg.","2025","19","2","2025-01-22 02:34:15","2025-01-22 02:34:20"
"3363","MF2501003","2","FM-PD-09","ICG150","ICG150L01B06","01/24/2025","86.3400","01/24/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 83.83 kg. + loss 3.00 % (2.51  kg.) = จำนวนที่ต้องการ 86.34 kg.","2025","19","2","2025-01-22 02:34:53","2025-01-22 02:35:15"
"3364","MF2212006","2","FM-PD-09","HHC30","HHC30L10B08","01/27/2025","60.0000","01/27/2025","1","1","","","","","","","","","","","2025","19","2","2025-01-23 08:40:32","2025-01-23 08:41:32"
"3365","MF2501004","2","FM-PD-09","CAS30","CAS30L01B01","01/27/2025","10.1500","01/27/2025","1","1","","","","","","","","","","จำนวนตามทฤษฏี 10.00 kg.+ Loss 1.50% (0.15 kg.) = จำนวนที่ต้องผลิต 10.15 kg.","2025","19","2","2025-01-23 10:16:53","2025-01-23 10:19:21"
"3366","MF2501004","2","FM-PD-09","CAS30","CAS30L01B01","01/27/2025","15.2300","01/27/2025","1","1","","","","","","","","","","จำนวนตามทฤษฏี 15.00 kg.+ Loss 1.50% (0.23 kg.) = จำนวนที่ต้องผลิต 15.23 kg.","2025","19","2","2025-01-23 10:22:57","2025-01-23 10:24:06"
"3367","MF2501004","2","FM-PD-09","CAS30","CAS30L01B01","01/27/2025","15.3000","01/27/2025","1","1","","","","","","","","","","จำนวนตามทฤษฏี 15.00 kg.+ Loss 2.00% (0.30 kg.) = จำนวนที่ต้องผลิต 15.30 kg.","2025","19","2","2025-01-23 10:40:54","2025-01-24 02:57:08"
"3368","MF2405002","2","FM-PD-09","NOX6","NOX6L08B04","02/03/2025","59.0900","02/03/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 56.40 kg. + Loss 4.80% (2.71 kg.) = จำนวนที่ต้องผลิต 59.11 kg.","2025","19","2","2025-01-24 04:18:52","2025-01-24 04:19:25"
"3369","MF2303015","2","FM-PD-09","FBT150","FBT150L11B01","02/03/2025","80.3600","02/03/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 80.00 kg. + Loss 1.00% (0.80 kg.) = จำนวนที่ต้องผลิต 80.80 kg.","2025","19","2","2025-01-24 08:15:40","2025-01-24 08:17:00"
"3370","MF2303015","2","FM-PD-09","FBT150","FBT150L11B02","02/03/2025","80.3600","02/03/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 80.00 kg. + Loss 1.00% (0.80 kg.) = จำนวนที่ต้องผลิต 80.80 kg.","2025","19","2","2025-01-24 08:17:22","2025-01-24 08:17:26"
"3371","MF2303015","2","FM-PD-09","FBT150","FBT150L11B03","02/03/2025","80.3600","02/03/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 80.00 kg. + Loss 1.00% (0.80 kg.) = จำนวนที่ต้องผลิต 80.80 kg.","2025","19","2","2025-01-24 08:17:50","2025-01-24 08:19:11"
"3372","MF2501005","2","FM-PD-09","SMO100","SMO100L01B01","01/27/2025","10.1500","01/27/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 10.00 kg. + Loss 1.50% (0.15 kg.) = จำนวนที่ต้องผลิต 10.15 kg.","2025","19","2","2025-01-24 08:31:46","2025-01-27 02:53:59"
"3373","MF2501005","2","FM-PD-09","SMO100","SMO100L01B02","01/28/2025","73.0800","01/28/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 72.00 kg. + Loss 1.50% (1.08 kg.) = จำนวนที่ต้องผลิต 73.08 kg.","2025","19","2","2025-01-24 08:42:59","2025-01-27 02:53:59"
"3374","MF2311006","2","FM-PD-09","MLB450","MLB450L04B01","02/04/2025","80.9900","02/04/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 80.19 kg. + loss 1.00 % (0.80 kg.) จำนวนที่ต้องผลิต 80.99 kg.","2025","19","2","2025-01-27 08:36:59","2025-01-27 08:40:35"
"3375","MF2311006","2","FM-PD-09","MLB450","MLB450L04B02","02/04/2025","80.9900","02/04/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 80.19 kg. + loss 1.00 % (0.80 kg.) จำนวนที่ต้องผลิต 80.99 kg.","2025","19","2","2025-01-27 08:41:21","2025-01-27 08:41:26"
"3376","MF2304012","2","FM-PD-09","AHS1000","AHS1000L09B01","01/27/2025","86.7000","01/27/2025","1","1","","","","","","","","","","","2025","19","1","2025-01-27 10:33:19","2025-01-27 10:33:19"
"3377","MF2304012","2","FM-PD-09","AHS1000","AHS1000L09B02","01/27/2025","86.7000","01/27/2025","1","1","","","","","","","","","","","2025","19","1","2025-01-27 10:33:42","2025-01-27 10:33:42"
"3378","MF2304012","2","FM-PD-09","AHS1000","AHS1000L09B03","01/27/2025","86.7000","01/27/2025","1","1","","","","","","","","","","","2025","19","1","2025-01-27 10:34:07","2025-01-27 10:34:07"
"3379","MF2409001","2","FM-PD-09","HBC15","HBC15","01/29/2025","5.0000","01/29/2025","1","1","","","","","","","","","","","2025","19","1","2025-01-29 02:32:58","2025-01-29 02:32:58"
"3380","MF2501010","2","FM-PD-09","JHC100","JHC100L01B01","03/04/2025","10.4000","03/04/2025","1","1","","","","","","","","","","จำนวนตามทฤษฎี 10.00 kg. + Loss 4.00% (0.40 kg.) = จำนวนที่ต้องผลิต 10.40 kg.","2025","19","2","2025-01-30 10:53:09","2025-02-03 02:34:42"
"3381","MF2502001","2","FM-PD-09","FUS50","FUS50L01B01","02/04/2025","10.4000","02/04/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 10.00 kg. + Loss 4.00% (0.40 kg.) = จำนวนที่ต้องผลิต 10.40 kg.","2025","19","2","2025-02-03 02:26:45","2025-02-03 02:35:16"
"3382","MF2502001","2","FM-PD-09","FUS50","FUS50L01B02","02/05/2025","78.8600","02/05/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 75.83 kg. + Loss 4.00% (3.03 kg.) = จำนวนที่ต้องผลิต 78.86 kg.","2025","19","2","2025-02-03 02:32:21","2025-02-03 02:33:08"
"3383","MF2502001","2","FM-PD-09","FUS50","FUS50L01B03","02/05/2025","78.8600","02/05/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 75.83 kg. + Loss 4.00% (3.03 kg.) = จำนวนที่ต้องผลิต 78.86 kg.","2025","19","2","2025-02-03 02:33:37","2025-02-03 02:33:43"
"3384","MF2502001","2","FM-PD-09","FUS50","FUS50L01B04","02/05/2025","78.8600","02/05/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 75.83 kg. + Loss 4.00% (3.03 kg.) = จำนวนที่ต้องผลิต 78.86 kg.","2025","19","2","2025-02-03 02:34:15","2025-02-03 02:34:28"
"3385","MF2501006","2","FM-PD-09","LIC50","LIC50L01B01","02/05/2025","25.8700","02/05/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 25.24 kg. + Loss 2.50% (0.63 kg.) = จำนวนที่ต้องผลิต 25.87 kg.","2025","19","2","2025-02-03 02:56:33","2025-02-03 03:02:50"
"3386","MF2501006","2","FM-PD-09","LIC50","LIC50L01B01","02/05/2025","23.8200","02/05/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 23.82 kg. + Loss 2.50% (0.58 kg.) = จำนวนที่ต้องผลิต 23.82 kg.","2025","19","2","2025-02-03 02:56:55","2025-02-03 04:28:32"
"3387","MF2501008","2","FM-PD-09","LSC50","LSC50L01B01","02/05/2025","30.8400","02/05/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 30.24 kg. + Loss 2.00% (0.60 kg.) = จำนวนที่ต้องผลิต 30.84 kg.","2025","19","2","2025-02-03 03:12:38","2025-02-03 03:13:37"
"3388","MF2502002","2","FM-PD-09","LNC30","LNC30L01B01","02/05/2025","15.6200","02/05/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 15.24 kg. + Loss 2.05% (0.38 kg.) = จำนวนที่ต้องผลิต 15.62 kg.","2025","19","2","2025-02-03 03:16:58","2025-02-03 03:18:01"
"3389","MF2501006","2","FM-PD-09","LIC50","LIC50L01B01","02/05/2025","25.3600","02/05/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 24.74 kg. + Loss 2.50% (0.62 kg.) = จำนวนที่ต้องผลิต 25.36 kg.","2025","19","2","2025-02-04 01:45:46","2025-02-04 01:46:12"
"3390","MF2212007","2","FM-PD-09","NZF45","NZF45L21B04","02/05/2025","75.6700","02/05/2025","1","2","","","","","","","","","","","2025","19","1","2025-02-04 01:49:49","2025-02-04 01:49:49"
"3391","MF2212007","2","FM-PD-09","NZF45","NZF45L21B05","02/05/2025","75.6700","02/05/2025","1","2","","","","","","","","","","","2025","19","1","2025-02-04 01:50:12","2025-02-04 01:50:12"
"3392","MF2212007","2","FM-PD-09","NZF45","NZF45L21B06","02/05/2025","75.6700","02/05/2025","1","2","","","","","","","","","","","2025","19","1","2025-02-04 01:50:40","2025-02-04 01:50:40"
"3393","MF2501010","2","FM-PD-09","JHC100","JHC100L01B02","02/06/2025","100.5400","02/06/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 96.67 kg. + Loss 4.00% (3.87 kg.) = จำนวนที่ต้องผลิต 100.54 kg.","2025","19","2","2025-02-04 07:33:44","2025-02-04 07:41:17"
"3394","MF2501010","2","FM-PD-09","JHC100","JHC100L01B03","02/06/2025","100.5400","02/06/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 96.67 kg. + Loss 4.00% (3.87 kg.) = จำนวนที่ต้องผลิต 100.54 kg.","2025","19","2","2025-02-04 07:43:46","2025-02-04 07:44:46"
"3395","MF2501010","2","FM-PD-09","JHC100","JHC100L01B04","02/06/2025","100.5400","02/06/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 96.67 kg. + Loss 4.00% (3.87 kg.) = จำนวนที่ต้องผลิต 100.54 kg.","2025","19","2","2025-02-04 07:45:44","2025-02-04 07:46:35"
"3396","MF2502003","2","FM-PD-09","TESTER","TESTER001","02/05/2025","1.0000","02/05/2025","1","2","","","","","","","","","","","2025","19","1","2025-02-04 09:38:07","2025-02-04 09:38:26"
"3397","MF2502004","2","FM-PD-09","LRS50","LRS50L01B01","02/05/2025","30.8400","02/05/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 30.24 kg. + Loss 2.00% (0.60 kg.) = จำนวนที่ต้องผลิต 30.84","2025","19","2","2025-02-04 09:46:27","2025-02-04 10:23:09"
"3398","MF2502008","2","FM-PD-09","LRO120","LRO120L01B01","02/06/2025","45.6800","02/06/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 45.00 kg. + Loss 1.50% (0.68 kg.) = จำนวนที่ต้องผลิต 45.68 kg.","2025","19","2","2025-02-05 07:05:44","2025-02-05 07:07:12"
"3399","MF2501007","2","FM-PD-09","LBO100","LBO100L01B01","02/06/2025","48.7200","02/06/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 48.00 kg. + Loss 1.50% (0.72 kg.) = จำนวนที่ต้องผลิต 48.72 kg.","2025","19","2","2025-02-05 07:08:10","2025-02-05 07:08:43"
"3400","MF2502008","2","FM-PD-09","LRO120","LRO120L01B01","02/06/2025","48.7200","02/06/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 48.00 kg. + Loss 1.50% (0.72 kg.) = จำนวนที่ต้องผลิต 48.72 kg.","2025","34","2","2025-02-05 07:26:02","2025-02-05 07:27:12"
"3401","MF2501007","2","FM-PD-09","LBO100","LBO100L01B01","02/06/2025","45.6800","02/06/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 45.00 kg. + Loss 1.50% (0.68 kg.) = จำนวนที่ต้องผลิต 45.68 kg.","2025","34","2","2025-02-05 07:26:20","2025-02-05 07:27:59"
"3402","MF2501008","2","FM-PD-09","LSC50","LSC50L01B01","02/07/2025","15.3000","02/07/2025","1","2","","","","","","","","","","","2025","34","1","2025-02-05 07:47:55","2025-02-05 07:47:55"
"3403","MF2502007","2","FM-PD-09","LSC3","LSC3L01B01","02/07/2025","15.3000","02/07/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 15.00 kg. + Loss 2.00% (0.30 kg.) = จำนวนที่ต้องผลิต 15.30 kg.","2025","34","2","2025-02-05 07:54:08","2025-02-05 07:54:41"
"3404","MF2502006","2","FM-PD-09","LRS3","LRS3L01B01","02/07/2025","15.3000","02/07/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 15.00 kg. + Loss 2.00% (0.30 kg.) = จำนวนที่ต้องผลิต 15.30 kg.","2025","34","2","2025-02-05 07:55:04","2025-02-05 07:55:12"
"3405","MF2312004","2","FM-PD-09","MUP900","MUP900L04B01","02/07/2025","80.9900","02/07/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 80.19 kg. + loss 1.00 % (0.80 kg.) จำนวนที่ต้องผลิต 80.99 kg.","2025","19","2","2025-02-05 09:09:14","2025-02-05 09:33:02"
"3406","MF2312004","2","FM-PD-09","MUP900","MUP900L04B02","02/07/2025","80.9900","02/07/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 80.19 kg. + loss 1.00 % (0.80 kg.) จำนวนที่ต้องผลิต 80.99 kg.","2025","19","2","2025-02-05 09:34:00","2025-02-05 09:34:10"
"3407","MF2312003","2","FM-PD-09","MUB450","MUB450L03B01","02/07/2025","80.9900","02/07/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 80.19 kg. + loss 1.00 % (0.80 kg.) จำนวนที่ต้องผลิต 80.99 kg.","2025","19","2","2025-02-05 09:34:54","2025-02-05 09:35:00"
"3408","MF2312003","2","FM-PD-09","MUB450","MUB450L03B02","02/07/2025","80.9900","02/07/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 80.19 kg. + loss 1.00 % (0.80 kg.) จำนวนที่ต้องผลิต 80.99 kg.","2025","19","2","2025-02-05 09:35:25","2025-02-05 09:35:32"
"3409","MF2402004","2","FM-PD-09","POO70","POO70L03B01","02/10/2025","87.1800","02/10/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 85.89 kg. + loss 1.50 % (1.29 kg.) จำนวนที่ต้องผลิต 87.18 kg.","2025","19","2","2025-02-07 03:47:42","2025-02-07 03:48:07"
"3410","MF2402004","2","FM-PD-09","POO70","POO70L03B02","02/10/2025","87.1800","02/10/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 85.89 kg. + loss 1.50 % (1.29 kg.) จำนวนที่ต้องผลิต 87.18 kg.","2025","19","2","2025-02-07 03:48:35","2025-02-07 03:48:40"
"3411","MF2502009","2","FM-PD-09","HAS30","HAS30L05B02","02/10/2025","90.0000","02/10/2025","1","2","","","","","","","","","","","2025","19","2","2025-02-07 03:50:03","2025-02-07 03:50:06"
"3412","MF2502009","2","FM-PD-09","HAS30","HAS30L05B03","02/10/2025","90.0000","02/10/2025","1","2","","","","","","","","","","","2025","19","2","2025-02-07 03:50:26","2025-02-07 03:50:26"
"3413","MF2502010","2","FM-PD-09","LMS42","LMS42L01B01","02/10/2025","22.2800","02/10/2025","1","2","","","","","","","","","","จำนวนตามทฤษฎี 22.06 kg. + Loss 1.00% (0.22 kg.) = จำนวนที่ต้องผลิต 22.28 kg.","2025","19","2","2025-02-07 04:15:03","2025-02-07 04:18:25"
