"id","fda_number","th_name","en_name","type","file_json","companies_id","fml_code","fml_name","genus","specie","part_used","solven","solven_group","note","cas_no","ins_no","part_use","record_status","created_at","updated_at"
"6505","N-0017534","","BEEF KNUCKLE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6506","N-0017535","","BEEF LEG TENDON","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6507","N-0017536","","BEEF LIVER","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6508","N-0017537","","BEEF PLANT LEAVE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6509","N-0017538","","BEEF POWDER","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6510","N-0017539","","BEEF SADDLE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6511","N-0017541","","BEEF SHORTLOIN","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6512","N-0017542","","BEEF SIRLOIN","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6513","N-0017543","","BEEF STEAK PLANT","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6514","N-0017544","","BEEF STOCK","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6515","N-0017545","","BEEF STRIPLOIN","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6516","N-0017546","","BEEF TALLOW","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6517","N-0017547","","BEEF TENDERLOIN","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6518","N-0017548","","BEEF TENDON","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6519","N-0017549","","BEEF THICK FLANK","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6520","N-0017550","","BEEF TUNIC TISSUE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6521","N-0017553","","BEET FIBER","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6522","N-0017555","","Piper nigrum oleoresin","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6523","N-0017558","","Sage clary oil, Russian","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6524","N-0017569","","Spartium junceum absolute","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6525","N-0017576","","BLACK BELUGA","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6526","N-0017591","","Spike lavender oil","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6527","N-0017617","","Thymus vulgaris oil, red","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6528","N-0017620","","BELGIAN CHOCOLATE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6529","N-0017625","","CRYSTALLINE CELLULOSE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6530","N-0017633","","CHOCOLATE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6531","N-0017638","","DILL RELISH","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6532","N-0017640","","DILL WEED","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6533","N-0017644","","CHOCOLATE ALMOND","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6534","N-0017661","","FIBRE GUM","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6535","N-0017667","","CHOCOLATE CHIP","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6536","N-0017668","","CHOCOLATE COATING","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6537","N-0017669","","MAIZE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6538","N-0017670","","MAIZE FIBER","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6539","N-0017671","","MAIZE SEMOLINA","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6540","N-0017672","","CHOCOLATE CONE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6541","N-0017673","","CHOCOLATE COOKIE PIECES","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6542","N-0017674","","CHOCOLATE FLAKE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6543","N-0017675","","CHOCOLATE FUDGE RIPPLE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6544","N-0017676","","CHOCOLATE FUDGE SAUCE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6545","N-0017677","","CHOCOLATE ICE CREAM","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6546","N-0017678","","CHOCOLATE INFUSION","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6547","N-0017679","","CHOCOLATE LIQUOR","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6548","N-0017682","","PARTIALLY HYDROLYZED GUAR GUM","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6549","N-0017683","แตงกวาดอง","PICKLED CUCUMBER","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6550","N-0017684","","PURIFIED WATER","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6551","N-0017690","","TOMATO FIBER","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6552","N-0017696","","WATER","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6553","N-0017697","","CHOCOLATE PIECES","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6554","N-0017698","","CHOCOLATE SAUCE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6555","N-0017699","","CHOCOLATE SYRUP","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6556","N-0017700","","YOUNG CORN","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6557","N-0017701","","DARK CHOCOLATE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6558","N-0017706","เครื่องในเป็ด","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6559","N-0017709","","MILK CHOCOLATE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6560","N-0017710","","MILK CHOCOLATE CRUNCH","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6561","N-0017711","","MILK CHOCOLATE FLAKE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6562","N-0017712","","MILK CHOCOLATE PIECES","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6563","N-0017713","","WHITE CHOCOLATE","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6564","N-0017714","","WHITE CHOCOLATE CHIPS","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6565","N-0017715","","WHITE CHOCOLATE COATING","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6566","N-0017716","เกล็ดช็อกโกแลต","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6567","N-0017718","ช็อกโกแลต","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6568","N-0017719","ช็อกโกแลต ฟัดจ์ บราวนี","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6569","N-0017720","ซุปจระเข้","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6570","N-0017721","ดิล","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6571","N-0017724","ตับเป็ด","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6572","N-0017725","ตับเป็ดบด","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6573","N-0017728","แตงกวาญี่ปุ่นดอง","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6574","N-0017735","ช็อกโกแลต ฮอท ฟัดจ์ ท้อปปิ้ง","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6575","N-0017744","เนื้อเป็ด","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6576","N-0017745","เนื้อเป็ดติดกระดูก","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6577","N-0017747","เนื้ออกเป็ด","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6578","N-0017751","ปีกเป็ด","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6579","N-0017753","ช็อกโกแลตเคลือบ","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6580","N-0017754","ผงดิล","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6581","N-0017756","ผงเนื้อเป็ด","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6582","N-0017768","ช็อกโกแลตชิป","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6583","N-0017769","ช็อกโกแลตนมขาดมันเนย","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6584","N-0017773","เมล็ดฟินูกรีก","Fenugreek seed","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6585","N-0017776","ยี่หร่าดำ","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6586","N-0017778","ใยอาหารจากข้าว","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6587","N-0017782","ลิ้นเป็ด","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6588","N-0017783","ผงช็อกโกแลต","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6589","N-0017786","สาหร่ายกูกิวากาเมะ","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6590","N-0017789","สาหร่ายคอมบุดำ","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6591","N-0017790","สาหร่ายซูกิโนริ","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6592","N-0017795","สาหร่ายโทซากะโนริ","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6593","N-0017798","สาหร่ายพลามินาเรีย พลามาต้า","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6594","N-0017799","สาหร่ายมิริน","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6595","N-0017800","สาหร่ายเมฮิจิกิ","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6596","N-0017801","สาหร่ายยากิโนริ","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"6597","N-0017802","สาหร่ายลามินาเรีย ดิจิต้าต้า","","ING","breakdown-component","3","","","","","","","","","","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
