rd_formula_id,product_details_id,rd_formula_detail,user_name_th,user_name_en,rd_formula_version,rd_formula_version_text,rd_formula_ref,rd_formula_main,rdf_percent_plus_price,month_number,year_number,rd_formula_date,sts_note,user_name_action,mf_sts,document_statuses_id,users_id,record_status,created_at,updated_at,product_name,customer_name,sale_data,company_data,companies_id,rd_project_amount,rd_units_id,brief_server,project_brieft_heads_id,project_no,ccode,fg_code,quantity,rdf_good_quantity,retain,loss,batch_count,codination_id
RDF2406052,1576,"ทำคลีนซิ่งรักแร้ ทำสูตรดีฟคลีนซิ่ง เน้นกระจ่างใสเมื่อใช้ต่อเนื่องเป็นประจำ
Active : Micella/AHA/BHA
ไม่แต่งกลิ่น
ลูกค้าอยากใส่ขวดแบบลูกกลิ้ง
ใช้ก่อนอาบน้ำ แล้วล้างออก
ให้ RD เอาสูตรไปคุยกับพี่เจลก่อนขึ้นงานค่ะ
pH = 4.15",,Thidapon  Kliangrot,0,1,,RDF2406052,25,6.0,2024.0,06/13/2024,,Thidapon  Kliangrot,0,2,21,1,2024-06-13 13:38:28,2024-06-13 14:35:29,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406053,1619,"ส่ง Pore Cleansing Serum สูตร 1 กลุ่มพี่ป๋วย ให้ลูกค้า 2 ขวด
ส่งพร้อมตัวเทสสูตร 1 ของลูกค้าค่ะ
............ ธิดาพร   ตรวจสอบ 18.06.24......",,Thanaporn.Pan,0,1,,RDF2406053,25,6.0,2024.0,06/13/2024,,Thidapon  Kliangrot,0,1,21,1,2024-06-13 14:41:23,2024-06-18 09:23:17,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406054,1534,"ปรับสูตร 3
ปรับต่อจากสูตร 2
เพิ่ม %สารทำความสะอาด เอาให้สะอาดเอี่ยม
ปรับ pH ไม่ให้เเสบตา
ฝากเช็คกันเสียเพิ่มด้วยว่ามีผลเรื่องเเสบตามั้ย ถ้ามีเลือกที่อ่อนโยน",,Thanaporn.Pan,0,3,,RDF2406054,25,6.0,2024.0,06/13/2024,,Thanaporn.Pan,0,2,34,1,2024-06-13 14:48:41,2024-06-17 19:16:01,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406055,1598,"ขึ้นสูตร 1 
Active : 
-Golden C®
-Alwhite-7
-B3
-Hya 8
-Betaine
-Calcium
-Witch Hazel

เนื้อ Ref. https://drive.google.com/file/d/1KPSN6c9EH9X2fcL8ubutN9K-KH16U6Tn/view?usp=drivesdk

ขอราคาถูกที่สุด เคลมทุกตัว",,Thanaporn.Pan,0,1,,RDF2406055,25,6.0,2024.0,06/13/2024,,Thanaporn.Pan,0,2,34,1,2024-06-13 15:16:35,2024-07-11 08:56:32,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406056,1561,"- ปรับสูตร 2
สูตรนี้เน้น Moiturizer หนักๆ หลังเนื้อครีมซึมผิวจะเงาๆ แต่ฟิวหลังทาต้องไม่เหนอะไม่มัน
เนื้อ : ตาม Ref.
https://drive.google.com/file/d/11SML_DLfxB0ph5Sxl0rWsu8-0R0fs0NS/view?usp=drivesdk
กลิ่น : เหมือนสูตร 1 ปรับให้หอมและติดทนมากขึ้น
สี : ฟ้าอ่อน",,Thanaporn.Pan,0,2,,RDF2406056,25,6.0,2024.0,06/13/2024,,Thanaporn.Pan,0,2,34,1,2024-06-13 15:35:05,2024-07-10 18:20:15,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406057,1604,"-ขึั้นสูตร1
แกะสูตร Clarins Lip comfort oil
https://drive.google.com/file/d/1H5ED4trgbuG_3r0BZZa63Yvh0AdjJFdl/view?usp=drivesdk
.......... ธิดาพร  ตรวจสอบ 18.06.24...........",,Thanaporn.Pan,0,1,,RDF2406057,25,6.0,2024.0,06/13/2024,,Thanaporn.Pan,0,1,34,1,2024-06-13 15:54:13,2024-06-18 17:41:16,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406058,1538,"Note
สีชมพู = ลดปริมาณ
สีฟ้า = สารที่ใส่มาทดแทน
สีเทา = ตัดออก
............ ธิดาพร ตรวจสอบ 18.06.24...........",,Thanaporn.Pan,0,2,,RDF2406058,25,6.0,2024.0,06/13/2024,,Thanaporn.Pan,0,1,34,1,2024-06-13 16:31:59,2024-07-01 10:30:35,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406059,1613,"...................... ธิดาพร ตรวจสอบ 24/06/24...................
""ขึ้นสูตร 1 
""""Vegan DDS Pure Retinal (Pure Retinal 0.05% )/
Microsponge® N 720TRA (Pure Retinal 0.05% )/
Bakuchiol /
10-Hydroxystearic acid  >>> เคลม
EGF Plus  >> Bio Nano EGF 1 /
Aquatide /
Melatonin /
Tocopherol /
Symsitive /
Sodium Hyaluronate  /
Gatuline® Skin-Repair AF/
Bisabolol  /
Glycerin  /
Caprylic/Capric Triglyceride /
Helianthus Annuus (Sunflower) Seed Oil /
Linolenic acid  >SACHA INCHI OIL /  Sale ให้ใช้แทน
Linoleic acid > SACHA INCHI OIL / Sale ให้ใช้แทน
12-hydroxystearic acid /
%ตามลิงก์
https://drive.google.com/file/d/15QtMjq7_5BFO3k_E9IY2eEUi89aJzCZa/view?usp=drivesdk",,ธนพร ปานสาคร,0,1,,RDF2406059,25,6.0,2024.0,06/13/2024,,Thanaporn.Pan,0,2,34,1,2024-06-13 16:50:02,2024-07-03 11:58:59,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406060,1382,"ปรับจากสูตร 4 (เนื้อ สี การซึม OK แล้ว) เปลี่ยน Tio2 ให้เป็นตัวที่โปร่งกว่านี้ เพราะทาแล้วเทา และปรับไม่ให้ติดเบาะ ฟิวตอนทาให้เรียบเนียนเบลอรูขุมขน 
กลิ่น : Blooming Peony (ความแรงของกลิ่น ปรับให้เบาลงจากสูตร 4 อีก 30%)
https://drive.google.com/file/d/1zKrNWbNNYnsqvoD4LfYT6D8XxhZx35Vu/view?usp=drivesdk
............ ธิดาพร ตรวจสอบ 18/06/24 .................",,Thanaporn.Pan,2,5,RDF2405166,RDF2405021,25,5.0,2024.0,05/03/2024,,Thanaporn.Pan,0,1,34,1,2024-06-13 16:50:50,2024-07-02 17:20:31,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406061,853,ปรับSta,,ธัญณิชชวีร์ ศรีวรานนท์,4,4,RDF2404052,RDF2403029,20,3.0,2024.0,03/06/2024,,Thanyanitchawee Sriwaranon,0,2,25,1,2024-06-13 17:07:12,2025-07-17 09:00:30,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406062,1233,"ปรับเนื้อใหม่ ให้ ใช้แล้ว หน้าวิ้งขึ้น brightขึ้น
ใส่ตระกูลไมก้า
เพิ่ม TiO2
........ ตรวจสอบแล้ว ธิดาพร 18.06.24.........
No OMC
Active ingredient
1-2% Superox-C
Claim Neoclair pro",,Thanaporn.Pan,0,6,,RDF2406062,27,6.0,2024.0,06/13/2024,,Thanaporn.Pan,0,1,34,1,2024-06-13 17:23:25,2024-08-16 09:05:10,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406063,1448,"ปรับสูตร 3
ต้องการ Performance เเบบสูตร 1 
ต้องการความ bright เบบสูตร 2.1
ผสาน สูตร 1+2.1 ฟีลต้องได้และไม่ Leak เด็ดขาด

ลูกค้าต้องการผสาน สูตร 1+2.1  ไม่ติดว่าต้องลด A2B เป็น 0.5% เเต่ฟีลต้องได้และไม่ Leak 
แต่ถ้าคงที่เพิ่ม 1% ได้จะดีมาก",,Charinthip Thawisirisap,3,3,RDF2405193,RDF2404121,20,4.0,2024.0,06/14/2024,,Charinthip Thawisirisap,0,2,17,1,2024-06-14 13:08:21,2024-10-20 14:14:21,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406064,1461,"มาส์กหน้าเน้นชุ่มชื้น
Ref. คุณสมบัติตาม Rejuran Tunovuer Mask
Active :
 - OSMO4®
- neutrazen™
- Glowth factor
- Allantoin
- Fullerrene
- Licorice
- Glycoprotien
- Melathetic™ (nanojet)
- Turmericgel™
- Centella
- Aloevera
- B3
- B5
- Vit E
- Cetearyl Glucoside/Hydrolyzed DNA
- glyceryl glucoside
แผ่นมาส์กมาแล้ว เดี๋ยวมินนี่เอาไปให้",,Thanyanitchawee Sriwaranon,0,1,,RDF2406064,20,6.0,2024.0,06/14/2024,,Thanyanitchawee Sriwaranon,0,1,25,1,2024-06-14 13:26:24,2024-06-14 13:26:24,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406065,1621,Hair Tonic สูตรโรงงาน,,Charinthip Thawisirisap,0,1,,RDF2406065,20,6.0,2024.0,06/14/2024,,Charinthip Thawisirisap,0,2,17,1,2024-06-14 14:38:27,2024-06-14 14:38:31,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406066,1572,"ช่วยลดผมร่วง กระตุ้นให้ผมยาวเร็วขึ้น ชะลอการเกิดผมหงอก ช่วยบำรุงให้ผมและผิวนุ่ม กระตุ้นการไหลเวียนโลหิตบริเวณรากผม ทำให้รากผมแข็งแรง 
Ref. Philip B.
https://drive.google.com/file/d/1NQAYVfCq9gRPI3lyibkWIOGfW5ElIXEP/view?usp=drivesdk

https://drive.google.com/file/d/1C1y5mRbZDUMYlGjHVmesaSx1VmdnrWt1/view?usp=drivesdk
- ขึ้น​สูตร​ 1
Active : Shea butter, panthenol, Pinon, Sage, Juniper Berry, peppermint oil, Redensyl 3% +ให้ RD ลองดูจาก ref. แล้วปรับเพิ่มเติมได้ เอาให้ดีกว่าตัวอย่าง
สี : เขียวเข้ม
กลิ่น : peppermint",,ธนพร ปานสาคร,0,1,,RDF2406066,20,6.0,2024.0,06/14/2024,,Thidapon  Kliangrot,0,2,21,1,2024-06-14 15:09:05,2024-06-26 09:04:55,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406067,1589,"Aroma Oil ที่ให้กลิ่นสดชื่นแนว Citrus และช่วยในเรื่องการบรรเทาความเครียด ผ่อนคลาย และลดอาการไมเกรนได้

Active 
- Lemon Essential Oil
- Orange Essential Oil
- Grapefruit Essential Oil
- Bergamot Essential Oil
- Lime Essential Oil

ขอเป็น Essential Oil ทั้งหมดคับ",,Thanaporn.Pan,0,1,,RDF2406067,25,6.0,2024.0,06/17/2024,,Thanaporn.Pan,0,2,34,1,2024-06-17 10:43:15,2024-06-17 19:15:11,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406068,1378,"- ปรับเนื้อให้มีความเข้มข้นขึ้น แต่เกลี่ยง่าย ซึมไว ไม่เหนียวเหนอะ 
- เพิ่มการกันน้ำกันเหงื่อ และไม่เป็นคราบขาว",,Thanyanitchawee Sriwaranon,2,3,RDF2404138,RDF2403152,20,3.0,2024.0,03/22/2024,,Thanyanitchawee Sriwaranon,0,2,25,1,2024-06-17 13:53:09,2024-06-17 14:11:44,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406069,1378,ลูกค้าชอบเทคเจอร์เนื้อแบบนี้แล้ว แต่อยากให้เพิ่มความเข้มข้นขึ้นกว่านี้ เพิ่มกลิ่นหอมอโร่มาๆ,,Thanyanitchawee Sriwaranon,3,2,RDF2406068,RDF2403152,20,3.0,2024.0,03/22/2024,,Thanyanitchawee Sriwaranon,0,1,25,0,2024-06-17 14:05:49,2024-06-17 14:11:54,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406070,1378,- ปรับลดกลิ่นของสารที่ทำให้แสบจมูกลง เพื่อไม่ให้กลบกลิ่นของ Essencial oil,,Thanyanitchawee Sriwaranon,3,4,RDF2406068,RDF2403152,20,3.0,2024.0,03/22/2024,,Thanyanitchawee Sriwaranon,0,1,25,1,2024-06-17 14:11:48,2024-06-17 14:13:20,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406071,1375,"สูตร 1
Benchmark : Eucerin Ultra sensitive cleansing milk
สูตรน้ำนม ล้างทำความสะอสดได้หมดจด
ผิวยังคงความชุ่มชื่น

ขอราคาถูกๆ",,ชรินทร์ทิพย์ ทวิสิริทรัพย์,0,1,,RDF2406071,20,6.0,2024.0,06/17/2024,,Charinthip Thawisirisap,1,3,21,1,2024-06-17 15:36:35,2024-06-24 09:22:35,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406072,1135,"***ใส่ Copper peptide 0.5% และตัดน้ำหอมออก
ใส่แผ่นไฮโดรเจล(ไดคัท)เกาหลี 3 แผ่น ใส่น้ำแผ่นละ15ml
ใส่แผ่น Non-Woven 3 แผ่น ใส่น้ำแผ่นละ 20 ml

ขึ้นเนื้อเผื่อไว้ 350 ml ด้วยนะคะเผื่อส่งไปเกาหลีเพื่อขึ้นแผ่นไฮโดรเจล",,Thidapon  Kliangrot,7,6,RDF2405040,RDF2312121,20,12.0,2023.0,12/25/2023,,Thidapon  Kliangrot,0,1,21,0,2024-06-17 16:20:03,2024-06-17 16:22:00,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406073,1600,"Niacinamide: 5%
N-Acetyl Glucosamine: 4%
Tranexamic Acid: 3%
Resveratrol: 0.5% 
Hydroxyphenoxy Propionic Acid: 0.5%
Aquaxyl: 3%
Hyaluronic Acid: 1%
D-Panthenol(B5) 5%
Matrixyl synthe 6 2%

Niacinamide: 5%
N-Acetyl Glucosamine: 4%
Tranexamic Acid: 3%
Resveratrol: 0.5% 
Hydroxyphenoxy Propionic Acid: 0.5%
Aquaxyl: 3%
Hyaluronic Acid: 1%
D-Panthenol(B5) 5%
Matrixyl synthe 6 2%

เนื้อสัมผัส
เนื้อสีครีม บางเบาซึมไว ไม่เหนอะหน้า ไม่มีกลิ่น (ไม่ใส่น้ำหอม) เนื้อเนียนซึมง่าย
1.1 มี Resveratrol",,Thanaporn.Pan,1,1,RDF2406026,RDF2406026,25,6.0,2024.0,06/07/2024,,Thanaporn.Pan,0,1,34,1,2024-06-17 19:06:01,2024-06-17 19:06:43,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406074,1600,ตัด  Resveratrol  ออก,,Thanaporn.Pan,2,1.2,RDF2406073,RDF2406026,25,6.0,2024.0,06/07/2024,,Thanaporn.Pan,0,1,34,1,2024-06-17 19:06:49,2024-06-17 19:07:09,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406075,906,"ส่งตัวอย่างสูตร 7.2 (สูตรมีไม่น้ำหอม) จำนวน 20 หลอด
บรรจุ 15 ml (หลอดสีขาวของโรงงานได้เลยค่ะ)",,Pongthana  Kumpunyo,0,7.21,,RDF2406075,20,6.0,2024.0,06/18/2024,,Pongthana  Kumpunyo,0,1,22,1,2024-06-18 08:57:32,2024-06-18 08:57:32,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406076,1591,"Concept 
-อยากได้แบบไม่บาดผิวแล้วก็ล้างออกง่าย 
-ช่วยลด รอยดำ และผิวกระจ่างใส 
-เนื้อเจล ตามนี้ **หรือตามไฟล์ แนบ https://drive.google.com/file/d/1Zrw8royyRV3jI90ifXoDNmOUlZG4-ULl/view?usp=drivesdk
Ingredients 
-VIT B3 
-PHA 
-Walnut Scrub
-Glyceryl Glucoside
-Argan oil 
-Desert Milk™
-sweet almond oil
-sea salt
-shea butter 
-Alpha arbutin
-GLUTATHIONE",,Thidapon  Kliangrot,0,1,,RDF2406076,25,6.0,2024.0,06/18/2024,,Thidapon  Kliangrot,0,2,21,1,2024-06-18 09:51:16,2024-06-18 09:51:19,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406077,1517,"ปรับเรื่องอาการแพ้เน้นไปในเรื่อง  Moisturizing serum ,Shooting , anti inflam",,Thidapon  Kliangrot,1,2,RDF2405048,RDF2405048,25,5.0,2024.0,05/08/2024,,Thidapon  Kliangrot,0,1,21,1,2024-06-18 09:55:50,2024-06-18 10:00:58,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406078,853,สูตรปรับสเตให้ดีขึ้น (Final),,ทัศนวรี  โคตรวงศ์,5,4.1,RDF2406061,RDF2403029,20,3.0,2024.0,03/06/2024,,Thanyanitchawee Sriwaranon,1,2,25,1,2024-06-18 13:16:37,2025-04-24 14:18:23,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406079,1553,เทสCompat กับซองเงิน2ml,,Charinthip Thawisirisap,0,1,,RDF2406079,20,6.0,2024.0,06/18/2024,,Charinthip Thawisirisap,0,2,17,1,2024-06-18 14:34:24,2024-06-18 14:34:56,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406080,1525,"ปรับให้เนื้อหนักขึ้น หนืดขึ้น อีกนิดนึง ลดฟองลง ให้เหมือน BM
............ ตรวจสอบ By FERN  20.06.24.......",,Thanaporn.Pan,1,2,RDF2405093,RDF2405093,25,5.0,2024.0,05/10/2024,,Thidapon  Kliangrot,0,2,34,1,2024-06-18 17:32:17,2024-07-12 13:27:33,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406081,1277,"-ปรับสูตร 3 
ปรับต่อจากสูตร 2 เพิ่มสารสกัด AHA เข้าไปให้รู้สึกยิบๆที่หน้ามากขึ้น",,Thidapon  Kliangrot,2,3,RDF2402167,RDF2402071,25,2.0,2024.0,02/07/2024,,Thidapon  Kliangrot,0,2,21,1,2024-06-19 11:38:34,2024-06-28 13:23:58,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406082,1452,ส่งตัวอย่างให้ลูกค้าเพิ่มเติม 8 ขวด ขวดละ 15 ml,,Pongthana  Kumpunyo,0,1.1,,RDF2406082,20,6.0,2024.0,06/19/2024,,Pongthana  Kumpunyo,0,1,22,1,2024-06-19 14:05:18,2024-06-19 14:05:18,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406083,1623,ขึ้นงานตามสูตรที่พี่แพรบรีฟได้เลยค่ะ,,Thidapon  Kliangrot,0,1,,RDF2406083,25,6.0,2024.0,06/19/2024,,Thidapon  Kliangrot,0,1,21,1,2024-06-19 14:09:58,2024-06-19 14:09:58,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406084,1427,"-ปรับสูตร3
เอา2.1แบบไม่มีกลิ่นมาปรับต่อ ลคแจ้งว่า กลิ่นเบสแรงไป อยากให้ปรับกลิ่นเบสลงอีกนิด
ลดความลื่นลงอีกนิดหน่อย โดยไม่กระทบกับความชุ่มชื้น(ลูกค้าพอใจเรื่องนี้แล้ว)
เพิ่มเรื่องการทำความสะอาดให้รู้สึกสะอาดขึ้นอีกนิดนึง
เคลม20FREE เหมือนเดิม สารให้ความชุ่มชื้นเหมือนสูตร2.1",,Thidapon  Kliangrot,3,3,RDF2405228,RDF2404071,25,4.0,2024.0,05/29/2024,,Thidapon  Kliangrot,0,1,21,1,2024-06-19 14:13:05,2024-06-19 14:17:14,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406085,411,สูตรปรับภายใน เปลี่ยนสารกันแดด กลิ่นอ้างอิงจากสูตร 6.2,,ธิดาพร  เกลี้ยงรส,5,6.3,RDF2401135,RDF2304038,27,4.0,2023.0,04/20/2023,,Thidapon  Kliangrot,0,2,21,1,2024-06-19 14:23:57,2024-09-27 12:57:13,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406086,1480,ปรับต่อจากสูตร 1 ให้ฟิวหลังใช้ซึมไว+ลดความเหนอะ,,Thanyanitchawee Sriwaranon,1,2,RDF2405092,RDF2405092,25,5.0,2024.0,05/10/2024,,Thanyanitchawee Sriwaranon,0,2,25,1,2024-06-19 15:23:13,2024-07-12 08:56:30,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406087,1632,Her Hyness Hexapeptide Anti-Aging Super Dry Touch Sunscreen SPF50+ PA++++(planA),,ชรินทร์ทิพย์ ทวิสิริทรัพย์,0,1,,RDF2406087,20,6.0,2024.0,06/19/2024,,Charinthip Thawisirisap,1,3,19,1,2024-06-19 17:12:44,2024-06-19 17:35:33,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2406088,1233,"เอาสูตร6 มาเพิ่ม Solashield (Claim) เช็คเรื่อง leak ดีๆ No OMC
............. ตรวจสอบแล้ว 20.06.24.........",,Thanaporn.Pan,1,7,RDF2406062,RDF2406062,27,6.0,2024.0,06/13/2024,,Thanaporn.Pan,0,1,34,1,2024-06-20 09:02:19,2024-08-16 09:00:02,,,,,1,0,0,1,,,,,0,0,0,0,1,
